probe voltage (V), probe current (A), resistance (9.9e37 if not enabled) , timestamp , status word ,Unnamed: 5
0.979067	535.422576	38.801000,,,,,
0.981086	535.185853	38.901000,,,,,
0.979445	535.392710	39.001000,,,,,
0.975986	535.616173	39.101000,,,,,
0.973753	535.768283	39.201000,,,,,
0.973913	535.834174	39.301000,,,,,
0.977112	535.508599	39.401000,,,,,
0.980836	535.265197	39.501000,,,,,
0.980587	535.299834	39.601000,,,,,
0.976411	535.577341	39.701000,,,,,
0.973012	535.719565	39.801000,,,,,
0.973380	535.779987	39.901000,,,,,
0.976565	535.544497	40.001000,,,,,
0.980079	535.195600	40.101000,,,,,
0.981617	535.128852	40.202000,,,,,
0.978521	535.415749	40.301000,,,,,
0.974491	535.595844	40.401000,,,,,
0.973247	535.774937	40.504000,,,,,
0.976125	535.550026	40.601000,,,,,
0.978966	535.386380	40.701000,,,,,
0.980764	535.258938	40.801000,,,,,
0.979554	535.377836	40.901000,,,,,
0.975553	535.555143	41.001000,,,,,
0.973164	535.787673	41.101000,,,,,
0.974276	535.771856	41.201000,,,,,
0.978006	535.368336	41.301000,,,,,
0.981163	535.302405	41.402000,,,,,
0.980516	535.272281	41.501000,,,,,
0.977344	535.431898	41.601000,,,,,
0.974337	535.746866	41.701000,,,,,
0.973434	535.763651	41.801000,,,,,
0.976779	535.509666	41.901000,,,,,
0.980776	535.280399	42.002000,,,,,
0.981317	535.281135	42.101000,,,,,
0.977816	535.453114	42.201000,,,,,
0.974570	535.781148	42.301000,,,,,
0.973467	535.826278	42.401000,,,,,
0.974952	535.608480	42.501000,,,,,
0.978982	535.315348	42.601000,,,,,
0.982194	535.090443	42.701000,,,,,
0.980438	535.186072	42.801000,,,,,
0.976330	535.609527	42.901000,,,,,
0.973743	535.773872	43.001000,,,,,
0.974478	535.649672	43.101000,,,,,
0.978096	535.441403	43.201000,,,,,
0.980728	535.251310	43.301000,,,,,
0.981443	535.162153	43.401000,,,,,
0.977919	535.410077	43.501000,,,,,
0.973836	535.644966	43.601000,,,,,
0.973074	535.704596	43.701000,,,,,
0.976943	535.497172	43.801000,,,,,
0.980617	535.250515	43.901000,,,,,
0.981192	535.123094	44.001000,,,,,
0.979934	535.311472	44.101000,,,,,
0.976285	535.551707	44.201000,,,,,
0.973352	535.706366	44.301000,,,,,
0.974667	535.572314	44.401000,,,,,
0.978713	535.362222	44.501000,,,,,
0.980941	535.167012	44.601000,,,,,
0.980894	535.250017	44.701000,,,,,
0.977977	535.398572	44.801000,,,,,
0.974049	535.697099	44.901000,,,,,
0.973607	535.772744	45.001000,,,,,
0.977264	535.547575	45.101000,,,,,
0.981406	535.111827	45.201000,,,,,
0.982157	535.119205	45.301000,,,,,
0.978911	535.325731	45.401000,,,,,
0.975287	535.484368	45.501000,,,,,
0.974153	535.713867	45.601000,,,,,
0.975738	535.624664	45.702000,,,,,
0.979133	535.283480	45.801000,,,,,
0.981946	535.139919	45.901000,,,,,
0.980382	535.255202	46.002000,,,,,
0.976284	535.489557	46.101000,,,,,
0.974127	535.692145	46.201000,,,,,
0.975095	535.573419	46.302000,,,,,
0.977824	535.345024	46.401000,,,,,
0.981584	535.151918	46.502000,,,,,
0.982104	535.110500	46.601000,,,,,
0.978440	535.349900	46.701000,,,,,
0.974234	535.690612	46.801000,,,,,
0.974101	535.707958	46.901000,,,,,
0.977213	535.425442	47.001000,,,,,
0.980632	535.211805	47.101000,,,,,
0.981520	535.126644	47.201000,,,,,
0.979313	535.249145	47.301000,,,,,
0.975873	535.568018	47.402000,,,,,
0.973802	535.717755	47.501000,,,,,
0.975583	535.581499	47.601000,,,,,
0.980143	535.293130	47.701000,,,,,
0.981789	535.200634	47.801000,,,,,
0.980477	535.163042	47.901000,,,,,
0.977519	535.412472	48.001000,,,,,
0.974368	535.615914	48.101000,,,,,
0.974093	535.541790	48.201000,,,,,
0.977997	535.385538	48.301000,,,,,
0.981807	535.092896	48.401000,,,,,
0.981691	535.078049	48.501000,,,,,
0.978723	535.396837	48.601000,,,,,
0.975557	535.611165	48.701000,,,,,
0.974333	535.627410	48.802000,,,,,
0.976748	535.463392	48.901000,,,,,
0.980269	535.229685	49.001000,,,,,
